,Time,exchange,vol_total,vol_cny,vol_usd,vol_eur,vol_inr,vol_jpy,vol_krw,vol_sgd
35543,2010-11-12,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13984,2010-11-12,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32766,2010-11-12,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2892,2010-11-12,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38335,2010-11-12,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5665,2010-11-12,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19530,2010-11-12,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22303,2010-11-12,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25076,2010-11-12,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,2010-11-12,mtgox,40720.385,0.0,40720.385,0.0,0.0,0.0,0.0,0.0
11211,2010-11-12,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8438,2010-11-12,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22304,2010-11-13,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11212,2010-11-13,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35544,2010-11-13,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32767,2010-11-13,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25077,2010-11-13,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13985,2010-11-13,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16758,2010-11-13,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38336,2010-11-13,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2893,2010-11-13,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8439,2010-11-13,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,2010-11-13,mtgox,21915.572999999997,0.0,21915.572999999997,0.0,0.0,0.0,0.0,0.0
5666,2010-11-13,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19531,2010-11-13,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32768,2010-11-14,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2894,2010-11-14,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8440,2010-11-14,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,2010-11-14,mtgox,16844.327,0.0,16844.327,0.0,0.0,0.0,0.0,0.0
19532,2010-11-14,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35545,2010-11-14,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22305,2010-11-14,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38337,2010-11-14,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11213,2010-11-14,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25078,2010-11-14,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5667,2010-11-14,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16759,2010-11-14,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13986,2010-11-14,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38338,2010-11-15,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13987,2010-11-15,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25079,2010-11-15,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2895,2010-11-15,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22306,2010-11-15,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35546,2010-11-15,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16760,2010-11-15,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5668,2010-11-15,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11214,2010-11-15,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19533,2010-11-15,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8441,2010-11-15,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32769,2010-11-15,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,2010-11-15,mtgox,8507.74,0.0,8507.74,0.0,0.0,0.0,0.0,0.0
32770,2010-11-16,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8442,2010-11-16,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19534,2010-11-16,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11215,2010-11-16,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2010-11-16,mtgox,33931.012,0.0,33931.012,0.0,0.0,0.0,0.0,0.0
35547,2010-11-16,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2896,2010-11-16,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16761,2010-11-16,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22307,2010-11-16,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5669,2010-11-16,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25080,2010-11-16,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38339,2010-11-16,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13988,2010-11-16,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2897,2010-11-17,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5670,2010-11-17,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35548,2010-11-17,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8443,2010-11-17,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25081,2010-11-17,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22308,2010-11-17,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2010-11-17,mtgox,32871.602,0.0,32871.602,0.0,0.0,0.0,0.0,0.0
11216,2010-11-17,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19535,2010-11-17,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32771,2010-11-17,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13989,2010-11-17,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16762,2010-11-17,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38340,2010-11-17,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,2010-11-18,mtgox,37446.671,0.0,37446.671,0.0,0.0,0.0,0.0,0.0
8444,2010-11-18,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16763,2010-11-18,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32772,2010-11-18,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5671,2010-11-18,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35549,2010-11-18,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22309,2010-11-18,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11217,2010-11-18,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38341,2010-11-18,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25082,2010-11-18,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2898,2010-11-18,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13990,2010-11-18,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19536,2010-11-18,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32773,2010-11-19,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25083,2010-11-19,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11218,2010-11-19,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,2010-11-19,mtgox,2157.562,0.0,2157.562,0.0,0.0,0.0,0.0,0.0
8445,2010-11-19,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19537,2010-11-19,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22310,2010-11-19,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38342,2010-11-19,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5672,2010-11-19,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2899,2010-11-19,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16764,2010-11-19,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13991,2010-11-19,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35550,2010-11-19,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32774,2010-11-20,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900,2010-11-20,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5673,2010-11-20,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22311,2010-11-20,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38343,2010-11-20,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35551,2010-11-20,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,2010-11-20,mtgox,14652.694,0.0,14652.694,0.0,0.0,0.0,0.0,0.0
11219,2010-11-20,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16765,2010-11-20,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19538,2010-11-20,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13992,2010-11-20,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8446,2010-11-20,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25084,2010-11-20,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32775,2010-11-21,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13993,2010-11-21,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5674,2010-11-21,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22312,2010-11-21,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11220,2010-11-21,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2901,2010-11-21,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35552,2010-11-21,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38344,2010-11-21,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,2010-11-21,mtgox,765.0,0.0,765.0,0.0,0.0,0.0,0.0,0.0
16766,2010-11-21,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8447,2010-11-21,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19539,2010-11-21,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25085,2010-11-21,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,2010-11-22,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35553,2010-11-22,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38345,2010-11-22,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16767,2010-11-22,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19540,2010-11-22,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11221,2010-11-22,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32776,2010-11-22,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22313,2010-11-22,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8448,2010-11-22,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2010-11-22,mtgox,28205.85,0.0,28205.85,0.0,0.0,0.0,0.0,0.0
5675,2010-11-22,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2902,2010-11-22,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13994,2010-11-22,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2903,2010-11-23,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11222,2010-11-23,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16768,2010-11-23,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8449,2010-11-23,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,2010-11-23,mtgox,4856.923,0.0,4856.923,0.0,0.0,0.0,0.0,0.0
13995,2010-11-23,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35554,2010-11-23,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32777,2010-11-23,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19541,2010-11-23,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25087,2010-11-23,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38346,2010-11-23,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5676,2010-11-23,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22314,2010-11-23,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16769,2010-11-24,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8450,2010-11-24,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38347,2010-11-24,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11223,2010-11-24,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35555,2010-11-24,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13996,2010-11-24,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19542,2010-11-24,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32778,2010-11-24,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2904,2010-11-24,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,2010-11-24,mtgox,2514.9120000000003,0.0,2514.9120000000003,0.0,0.0,0.0,0.0,0.0
22315,2010-11-24,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25088,2010-11-24,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5677,2010-11-24,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32779,2010-11-25,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16770,2010-11-25,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2905,2010-11-25,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,2010-11-25,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13997,2010-11-25,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11224,2010-11-25,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22316,2010-11-25,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8451,2010-11-25,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35556,2010-11-25,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25089,2010-11-25,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,2010-11-25,mtgox,1679.595,0.0,1679.595,0.0,0.0,0.0,0.0,0.0
19543,2010-11-25,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38348,2010-11-25,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35557,2010-11-26,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13998,2010-11-26,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5679,2010-11-26,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22317,2010-11-26,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19544,2010-11-26,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2906,2010-11-26,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,2010-11-26,mtgox,33531.876000000004,0.0,33531.876000000004,0.0,0.0,0.0,0.0,0.0
8452,2010-11-26,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32780,2010-11-26,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25090,2010-11-26,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38349,2010-11-26,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16771,2010-11-26,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11225,2010-11-26,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11226,2010-11-27,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32781,2010-11-27,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13999,2010-11-27,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35558,2010-11-27,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5680,2010-11-27,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16772,2010-11-27,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,2010-11-27,mtgox,1825.388,0.0,1825.388,0.0,0.0,0.0,0.0,0.0
25091,2010-11-27,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22318,2010-11-27,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19545,2010-11-27,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2907,2010-11-27,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38350,2010-11-27,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8453,2010-11-27,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25092,2010-11-28,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11227,2010-11-28,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32782,2010-11-28,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35559,2010-11-28,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38351,2010-11-28,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5681,2010-11-28,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2908,2010-11-28,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22319,2010-11-28,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,2010-11-28,mtgox,20802.126,0.0,20802.126,0.0,0.0,0.0,0.0,0.0
19546,2010-11-28,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000,2010-11-28,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16773,2010-11-28,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8454,2010-11-28,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14001,2010-11-29,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,2010-11-29,mtgox,35055.403,0.0,35055.403,0.0,0.0,0.0,0.0,0.0
25093,2010-11-29,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38352,2010-11-29,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16774,2010-11-29,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19547,2010-11-29,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8455,2010-11-29,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2909,2010-11-29,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22320,2010-11-29,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32783,2010-11-29,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5682,2010-11-29,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35560,2010-11-29,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11228,2010-11-29,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8456,2010-11-30,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5683,2010-11-30,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,2010-11-30,mtgox,21476.251,0.0,21476.251,0.0,0.0,0.0,0.0,0.0
11229,2010-11-30,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32784,2010-11-30,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35561,2010-11-30,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2910,2010-11-30,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25094,2010-11-30,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38353,2010-11-30,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19548,2010-11-30,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14002,2010-11-30,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22321,2010-11-30,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16775,2010-11-30,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8457,2010-12-01,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2911,2010-12-01,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19549,2010-12-01,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,2010-12-01,mtgox,8157.894,0.0,8157.894,0.0,0.0,0.0,0.0,0.0
22322,2010-12-01,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32785,2010-12-01,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14003,2010-12-01,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16776,2010-12-01,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5684,2010-12-01,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11230,2010-12-01,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38354,2010-12-01,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25095,2010-12-01,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35562,2010-12-01,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32786,2010-12-02,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16777,2010-12-02,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22323,2010-12-02,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38355,2010-12-02,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25096,2010-12-02,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14004,2010-12-02,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8458,2010-12-02,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2912,2010-12-02,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5685,2010-12-02,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,2010-12-02,mtgox,20312.234,0.0,20312.234,0.0,0.0,0.0,0.0,0.0
11231,2010-12-02,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19550,2010-12-02,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35563,2010-12-02,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25097,2010-12-03,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14005,2010-12-03,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16778,2010-12-03,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32787,2010-12-03,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2010-12-03,mtgox,2570.345,0.0,2570.345,0.0,0.0,0.0,0.0,0.0
22324,2010-12-03,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8459,2010-12-03,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35564,2010-12-03,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2913,2010-12-03,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5686,2010-12-03,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19551,2010-12-03,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11232,2010-12-03,btcchina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38356,2010-12-03,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8460,2010-12-04,bitstamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16779,2010-12-04,huobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32788,2010-12-04,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35565,2010-12-04,itbit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5687,2010-12-04,bitflyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22325,2010-12-04,okcoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19552,2010-12-04,lakebtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,2010-12-04,mtgox,28560.716,0.0,28560.716,0.0,0.0,0.0,0.0,0.0
25098,2010-12-04,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2914,2010-12-04,bitfinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38357,2010-12-04,coinbase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14006,2010-12-04,btce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
