,Time,mining level,exchange,price_usd
1363,2010-10-05,1318.67005015,others,0.0615253546146664
1373,2010-10-06,1318.67005015,others,0.0627731511604338
1383,2010-10-07,1318.67005015,others,0.0639168426767677
1393,2010-10-08,1318.67005015,others,0.0766064320593149
1403,2010-10-09,1318.67005015,others,0.0848919999846367
1413,2010-10-10,1318.67005015,others,0.0965601812479635
1423,2010-10-11,1318.67005015,others,0.0952570833333333
1433,2010-10-12,1378.02816504,others,0.0916658131868132
1443,2010-10-13,1378.02816504,others,0.095754416891588
1453,2010-10-14,1378.02816504,others,0.0999358484848485
1463,2010-10-15,1378.02816504,others,0.10158677272727301
1473,2010-10-16,1378.02816504,others,0.10160875
1483,2010-10-17,1378.02816504,others,0.102555625
1493,2010-10-18,1378.02816504,others,0.10167791666666699
1503,2010-10-19,1378.02816504,others,0.10003166666666699
1513,2010-10-20,1378.02816504,others,0.0976513571428571
1523,2010-10-21,2149.02181495,others,0.101222975468975
1533,2010-10-22,2149.02181495,others,0.104814212962963
1543,2010-10-23,2149.02181495,others,0.10826600000000002
1553,2010-10-24,2149.02181495,others,0.12284520710059199
1563,2010-10-25,2149.02181495,others,0.129758758038258
1573,2010-10-26,2149.02181495,others,0.15557129629629599
1583,2010-10-27,2149.02181495,others,0.174800798611111
1593,2010-10-28,2149.02181495,others,0.184635535714286
1603,2010-10-29,2149.02181495,others,0.18425001782531197
1613,2010-10-30,3091.73689041,others,0.19031293706293698
1623,2010-10-31,3091.73689041,others,0.19447783333333302
1633,2010-11-01,3091.73689041,others,0.19086513194444396
1643,2010-11-02,3091.73689041,others,0.192794166666667
1653,2010-11-03,3091.73689041,others,0.18212874643810897
1663,2010-11-04,3091.73689041,others,0.20900427232142899
1673,2010-11-05,3091.73689041,others,0.23541383040935698
1683,2010-11-06,3091.73689041,others,0.273455544507576
1693,2010-11-07,3091.73689041,others,0.360887238542262
1703,2010-11-08,3091.73689041,others,0.318959343022678
1713,2010-11-09,4536.35372328,others,0.259081304841912
1723,2010-11-10,4536.35372328,others,0.19978963612111497
1733,2010-11-11,4536.35372328,others,0.226281349206349
1743,2010-11-12,4536.35372328,others,0.24618135416666698
1753,2010-11-13,4536.35372328,others,0.278784245478036
1763,2010-11-14,4536.35372328,others,0.279193949829932
1773,2010-11-15,4536.35372328,others,0.277875018939394
1783,2010-11-16,4536.35372328,others,0.2532865728968
1793,2010-11-17,4536.35372328,others,0.250219644957983
1803,2010-11-18,6866.89864897,others,0.25272518825910895
1813,2010-11-19,6866.89864897,others,0.271807986111111
1823,2010-11-20,6866.89864897,others,0.27760704004328995
1833,2010-11-21,6866.89864897,others,0.27738972222222197
1843,2010-11-22,6866.89864897,others,0.27882032716049393
1853,2010-11-23,6866.89864897,others,0.28192413194444393
1863,2010-11-24,6866.89864897,others,0.28092071428571397
1873,2010-11-25,6866.89864897,others,0.280703234265734
1883,2010-11-26,6866.89864897,others,0.281566967077659
1893,2010-11-27,6866.89864897,others,0.283018
1903,2010-11-28,6866.89864897,others,0.278603356374808
1913,2010-11-29,6866.89864897,others,0.25702199625437194
1923,2010-11-30,8078.19525793,others,0.21560858974358998
1933,2010-12-01,8078.19525793,others,0.21845364583333302
1943,2010-12-02,8078.19525793,others,0.236248708554712
1953,2010-12-03,8078.19525793,others,0.24753805128205103
1963,2010-12-04,8078.19525793,others,0.24058256054131102
1973,2010-12-05,8078.19525793,others,0.211903487292278
1983,2010-12-06,8078.19525793,others,0.19889162257495602
1993,2010-12-07,8078.19525793,others,0.209060000186741
2003,2010-12-08,8078.19525793,others,0.230834487179487
2013,2010-12-09,12251.99976037,others,0.205413254102148
2023,2010-12-10,12251.99976037,others,0.193684599206349
2033,2010-12-11,12251.99976037,others,0.22008991785714302
2043,2010-12-12,12251.99976037,others,0.216962420634921
2053,2010-12-13,12251.99976037,others,0.22040632575757602
2063,2010-12-14,12251.99976037,others,0.228455634920635
2073,2010-12-15,12251.99976037,others,0.24167670634920602
2083,2010-12-16,12251.99976037,others,0.239433428571429
2093,2010-12-17,12251.99976037,others,0.24575
2103,2010-12-18,12251.99976037,others,0.24680958333333303
2113,2010-12-19,12251.99976037,others,0.24494000000000002
2123,2010-12-20,12251.99976037,others,0.25533339157706103
2133,2010-12-21,14484.16236123,others,0.258175608465608
2143,2010-12-22,14484.16236123,others,0.24833333333333302
2153,2010-12-23,14484.16236123,others,0.24836413636363602
2163,2010-12-24,14484.16236123,others,0.249031130952381
2173,2010-12-25,14484.16236123,others,0.24902083333333302
2183,2010-12-26,14484.16236123,others,0.25532177398989897
2193,2010-12-27,14484.16236123,others,0.25761375
2203,2010-12-28,14484.16236123,others,0.269986880952381
2213,2010-12-29,14484.16236123,others,0.289799326007326
2223,2010-12-30,14484.16236123,others,0.29525
2233,2010-12-31,14484.16236123,others,0.29702106060606104
2243,2011-01-01,14484.16236123,others,0.29679714285714304
2253,2011-01-02,14484.16236123,others,0.29684411111111103
2263,2011-01-03,16307.42093852,others,0.293518285714286
2273,2011-01-04,16307.42093852,others,0.294909333333333
2283,2011-01-05,16307.42093852,others,0.29564458333333304
2293,2011-01-06,16307.42093852,others,0.29709393939393897
2303,2011-01-07,16307.42093852,others,0.313282329448329
2313,2011-01-08,16307.42093852,others,0.31529481481481497
2323,2011-01-09,16307.42093852,others,0.32294857142857103
2333,2011-01-10,16307.42093852,others,0.32586170000000003
2343,2011-01-11,16307.42093852,others,0.32595145454545504
2353,2011-01-12,16307.42093852,others,0.33262818181818204
2363,2011-01-13,16307.42093852,others,0.36749500308642
2373,2011-01-14,16307.42093852,others,0.374282448540707
2383,2011-01-15,18437.64439217,others,0.39186550000000003
2393,2011-01-16,18437.64439217,others,0.39367911111111104
2403,2011-01-17,18437.64439217,others,0.3790656666666671
2413,2011-01-18,18437.64439217,others,0.33420825680272104
2423,2011-01-19,18437.64439217,others,0.31126621031746005
2433,2011-01-20,18437.64439217,others,0.341614831178161
2443,2011-01-21,18437.64439217,others,0.39209312229437204
2453,2011-01-22,18437.64439217,others,0.42044334487179497
2463,2011-01-23,18437.64439217,others,0.4370783666666671
2473,2011-01-24,18437.64439217,others,0.41020171936835104
2483,2011-01-25,18437.64439217,others,0.41630947115384603
2493,2011-01-26,18437.64439217,others,0.40995947510822495
2503,2011-01-27,22012.38133799,others,0.414832218992248
2513,2011-01-28,22012.38133799,others,0.431728095238095
2523,2011-01-29,22012.38133799,others,0.44105249999999996
2533,2011-01-30,22012.38133799,others,0.46315729487179497
2543,2011-01-31,22012.38133799,others,0.5021563463541671
2553,2011-02-01,22012.38133799,others,0.676389111324348
2563,2011-02-02,22012.38133799,others,0.726566877645503
2573,2011-02-03,22012.38133799,others,0.7135407898854251
2583,2011-02-04,22012.38133799,others,0.7722303163472621
2593,2011-02-05,22012.38133799,others,0.876256805637544
2603,2011-02-06,22012.38133799,others,0.895176513499828
2613,2011-02-07,22012.38133799,others,0.8727269343434342
2623,2011-02-08,25997.87992881,others,0.8939539272486771
2633,2011-02-09,25997.87992881,others,0.929917166685745
2643,2011-02-10,25997.87992881,others,1.03340975492978
2653,2011-02-11,25997.87992881,others,0.981385991958354
2663,2011-02-12,25997.87992881,others,1.03972164285714
2673,2011-02-13,25997.87992881,others,1.04489584478022
2683,2011-02-14,25997.87992881,others,1.05922842781228
2693,2011-02-15,25997.87992881,others,1.050393361678
2703,2011-02-16,25997.87992881,others,1.04001615181115
2713,2011-02-17,25997.87992881,others,1.04612029887821
2723,2011-02-18,36459.88692508,others,0.999096403711389
2733,2011-02-19,36459.88692508,others,0.9321031830052671
2743,2011-02-20,36459.88692508,others,0.86850999047619
2753,2011-02-21,36459.88692508,others,0.85069296875
2763,2011-02-22,36459.88692508,others,0.863103983554028
2773,2011-02-23,36459.88692508,others,0.906506158730159
2783,2011-02-24,36459.88692508,others,0.9462266240580408
2793,2011-02-25,36459.88692508,others,0.967492822353861
2803,2011-02-26,36459.88692508,others,0.942570032051282
2813,2011-02-27,55589.51812687,others,0.9387416466165408
2823,2011-02-28,55589.51812687,others,0.8944426528029509
2833,2011-03-01,55589.51812687,others,0.920692827803995
2843,2011-03-02,55589.51812687,others,0.9239576888888891
2853,2011-03-03,55589.51812687,others,0.930466804761905
2863,2011-03-04,55589.51812687,others,0.914785087962963
2873,2011-03-05,55589.51812687,others,0.906365839822302
2883,2011-03-06,55589.51812687,others,0.8476451366662009
2893,2011-03-07,55589.51812687,others,0.874441394603223
2903,2011-03-08,55589.51812687,others,0.87233937414966
2913,2011-03-09,76192.61934751,others,0.8596490845238091
2923,2011-03-10,76192.61934751,others,0.8664592533670029
2933,2011-03-11,76192.61934751,others,0.8950634888888891
2943,2011-03-12,76192.61934751,others,0.8992337046130949
2953,2011-03-13,76192.61934751,others,0.9019792361111109
2963,2011-03-14,76192.61934751,others,0.890197521008403
2973,2011-03-15,76192.61934751,others,0.8831368526785709
2983,2011-03-16,76192.61934751,others,0.8611110154761908
2993,2011-03-17,76192.61934751,others,0.839926173570984
3003,2011-03-18,76192.61934751,others,0.809374099214481
3013,2011-03-19,76192.61934751,others,0.7619750964912281
3023,2011-03-20,76192.61934751,others,0.770942165266107
3033,2011-03-21,76192.61934751,others,0.7531753693121691
3043,2011-03-22,76192.61934751,others,0.778873787754232
3053,2011-03-23,76192.61934751,others,0.8324479744789121
3063,2011-03-24,76192.61934751,others,0.8545791938979721
3073,2011-03-25,76192.61934751,others,0.877179635215794
3083,2011-03-26,68977.78463021,others,0.8682896439721891
3093,2011-03-27,68977.78463021,others,0.845921389266818
3103,2011-03-28,68977.78463021,others,0.8074690538653729
3113,2011-03-29,68977.78463021,others,0.7888612633408258
3123,2011-03-30,68977.78463021,others,0.78692327294197
3133,2011-03-31,68977.78463021,others,0.7892644993961351
3143,2011-04-01,68977.78463021,others,0.7819679387464391
3153,2011-04-02,68977.78463021,others,0.7875053045076621
3163,2011-04-03,68977.78463021,others,0.7822968356331171
3173,2011-04-04,68977.78463021,others,0.694327223169755
3183,2011-04-05,82345.64411297,others,0.658011999011807
3193,2011-04-06,82345.64411297,others,0.716476400068708
3203,2011-04-07,82345.64411297,others,0.753936006923313
3213,2011-04-08,82345.64411297,others,0.7653726365389
3223,2011-04-09,82345.64411297,others,0.7482219223901101
3233,2011-04-10,82345.64411297,others,0.7416798896260258
3243,2011-04-11,82345.64411297,others,0.760195439451417
3253,2011-04-12,82345.64411297,others,0.840142363215195
3263,2011-04-13,82345.64411297,others,0.9188750865113651
3273,2011-04-14,82345.64411297,others,0.9345835710144371
3283,2011-04-15,82345.64411297,others,1.01302823588361
3293,2011-04-16,82345.64411297,others,1.03025698173677
3303,2011-04-17,82345.64411297,others,1.04852904730394
3313,2011-04-18,92347.59095209,others,1.1466841755197
3323,2011-04-19,92347.59095209,others,1.17474539117805
3333,2011-04-20,92347.59095209,others,1.1651744561803101
3343,2011-04-21,92347.59095209,others,1.1661755846305
3353,2011-04-22,92347.59095209,others,1.27291251073906
3363,2011-04-23,92347.59095209,others,1.46751524619949
3373,2011-04-24,92347.59095209,others,1.68069551342868
3383,2011-04-25,92347.59095209,others,1.59241939040025
3393,2011-04-26,92347.59095209,others,1.6351662833376297
3403,2011-04-27,92347.59095209,others,1.85428021370404
3413,2011-04-28,92347.59095209,others,1.9992494834141201
3423,2011-04-29,92347.59095209,others,2.48491321802892
3433,2011-04-30,109670.13329248,others,3.13992144417744
3443,2011-05-01,109670.13329248,others,3.3277330340217994
3453,2011-05-02,109670.13329248,others,3.1883321659390598
3463,2011-05-03,109670.13329248,others,3.28514838960992
3473,2011-05-04,109670.13329248,others,3.3962915921641703
3483,2011-05-05,109670.13329248,others,3.41034633235976
3493,2011-05-06,109670.13329248,others,3.4748537685185896
3503,2011-05-07,109670.13329248,others,3.56078576992078
3513,2011-05-08,109670.13329248,others,3.75456205958252
3523,2011-05-09,157416.40184365,others,3.8095241117566
3533,2011-05-10,157416.40184365,others,4.6593595204824405
3543,2011-05-11,157416.40184365,others,5.59242453758886
3553,2011-05-12,157416.40184365,others,5.63411709963751
3563,2011-05-13,157416.40184365,others,7.455501810207549
3573,2011-05-14,157416.40184365,others,8.23834719667998
3583,2011-05-15,157416.40184365,others,6.678797157788191
3593,2011-05-16,157416.40184365,others,7.68402490706336
3603,2011-05-17,157416.40184365,others,7.6141684815302195
3613,2011-05-18,244112.48777434,others,7.14547464987712
3623,2011-05-19,244112.48777434,others,6.968028240821071
3633,2011-05-20,244112.48777434,others,6.62522373733528
3643,2011-05-21,244112.48777434,others,5.8774062047032904
3653,2011-05-22,244112.48777434,others,6.3593618313851
3663,2011-05-23,244112.48777434,others,7.0675172727153495
3673,2011-05-24,244112.48777434,others,7.081739991016411
3683,2011-05-25,244112.48777434,others,7.405842596347441
3693,2011-05-26,434877.04552763,others,8.50904147716872
3703,2011-05-27,434877.04552763,others,8.68680402467509
3713,2011-05-28,434877.04552763,others,8.45370544771389
3723,2011-05-29,434877.04552763,others,8.27772141748384
3733,2011-05-30,434877.04552763,others,8.57989327539645
3743,2011-05-31,434877.04552763,others,8.882081721351339
3753,2011-06-01,434877.04552763,others,9.02828022099821
3763,2011-06-02,434877.04552763,others,10.0351280279123
3773,2011-06-03,434877.04552763,others,12.6900980372025
3783,2011-06-04,434877.04552763,others,16.2299721781087
3793,2011-06-05,434877.04552763,others,17.4455516551326
3803,2011-06-06,567269.53016242,others,18.2551633231102
3813,2011-06-07,567269.53016242,others,19.0267010564462
3823,2011-06-08,567269.53016242,others,27.2782783028475
3833,2011-06-09,567269.53016242,others,29.535804441468102
3843,2011-06-10,567269.53016242,others,26.533104849741697
3853,2011-06-11,567269.53016242,others,19.8836936177049
3863,2011-06-12,567269.53016242,others,16.6255791637571
3873,2011-06-13,567269.53016242,others,20.860078565275
3883,2011-06-14,567269.53016242,others,19.1945378102863
3893,2011-06-15,876954.49351354,others,19.751797880418245
3903,2011-06-16,876954.49351354,others,19.2666250304848
3913,2011-06-17,876954.49351354,others,15.7463098597752
3923,2011-06-18,876954.49351354,others,15.8618051924767
3933,2011-06-19,876954.49351354,others,17.679261738052602
3943,2011-06-20,876954.49351354,others,14.0
3973,2011-06-23,876954.49351354,others,17.49
4003,2011-06-26,1379192.28822808,others,17.51001
4093,2011-07-05,1379192.28822808,others,12.82125
4103,2011-07-06,1563027.99611622,others,14.746666666666698
4113,2011-07-07,1563027.99611622,others,14.208416666666698
4123,2011-07-08,1563027.99611622,others,14.3947222222222
4133,2011-07-09,1563027.99611622,others,14.495
4143,2011-07-10,1563027.99611622,others,15.021592592592599
4153,2011-07-11,1563027.99611622,others,14.016666666666698
4163,2011-07-12,1563027.99611622,others,13.925
4173,2011-07-13,1563027.99611622,others,13.92
4183,2011-07-14,1563027.99611622,others,14.025285714285701
4193,2011-07-15,1563027.99611622,others,14.31625
4203,2011-07-16,1563027.99611622,others,13.5
4213,2011-07-17,1563027.99611622,others,13.455555555555598
4223,2011-07-18,1563027.99611622,others,13.507753269230776
4233,2011-07-19,1690895.80305239,others,13.6442857142857
4243,2011-07-20,1690895.80305239,others,13.691666666666698
4253,2011-07-21,1690895.80305239,others,13.83825
4263,2011-07-22,1690895.80305239,others,13.785
4273,2011-07-23,1690895.80305239,others,13.66
4283,2011-07-24,1690895.80305239,others,13.794625
4293,2011-07-25,1690895.80305239,others,14.098275
4303,2011-07-26,1690895.80305239,others,14.0866595238095
4313,2011-07-27,1690895.80305239,others,13.9686944444444
4323,2011-07-28,1690895.80305239,others,13.6952023809524
4333,2011-07-29,1690895.80305239,others,13.5703125
4343,2011-07-30,1690895.80305239,others,13.666551282051302
4353,2011-07-31,1690895.80305239,others,13.449895008133801
4363,2011-08-01,1888786.70535305,others,13.2338804945055
4373,2011-08-02,1888786.70535305,others,12.6630778042781
4383,2011-08-03,1888786.70535305,others,10.671792787683302
4393,2011-08-04,1888786.70535305,others,10.7339668964949
4403,2011-08-05,1888786.70535305,others,10.6712307930498
4413,2011-08-06,1888786.70535305,others,8.90124634101284
4423,2011-08-07,1888786.70535305,others,8.076347899282679
4433,2011-08-08,1888786.70535305,others,8.000870573870571
4443,2011-08-09,1888786.70535305,others,9.622802988082599
4453,2011-08-10,1888786.70535305,others,10.0842284090962
4463,2011-08-11,1888786.70535305,others,9.80158854594615
4473,2011-08-12,1888786.70535305,others,9.385122078368761
4483,2011-08-13,1888786.70535305,others,9.69774088946042
4493,2011-08-14,1888786.70535305,others,10.4168101585554
4503,2011-08-15,1888786.70535305,others,11.140284348735998
4513,2011-08-16,1805700.83619367,others,11.0460749389499
4523,2011-08-17,1805700.83619367,others,10.9370528312096
4533,2011-08-18,1805700.83619367,others,10.931608312583402
4543,2011-08-19,1805700.83619367,others,11.316433441080001
4553,2011-08-20,1805700.83619367,others,11.477443487153803
4563,2011-08-21,1805700.83619367,others,11.362466821006699
4573,2011-08-22,1805700.83619367,others,11.113812131103302
4583,2011-08-23,1805700.83619367,others,11.0238399409436
4593,2011-08-24,1805700.83619367,others,10.926593057983698
4603,2011-08-25,1805700.83619367,others,10.2704597643327
4613,2011-08-26,1805700.83619367,others,10.040576017280179
4623,2011-08-27,1805700.83619367,others,8.66781403316605
4633,2011-08-28,1805700.83619367,others,8.822662086991992
4643,2011-08-29,1805700.83619367,others,8.93377193892144
4653,2011-08-30,1805700.83619367,others,8.826253993483279
4663,2011-08-31,1777774.48200146,others,8.45896875477421
4673,2011-09-01,1777774.48200146,others,8.22793019019202
4683,2011-09-02,1777774.48200146,others,8.44056398147307
4693,2011-09-03,1777774.48200146,others,8.53942447464816
4703,2011-09-04,1777774.48200146,others,8.2410669494721
4713,2011-09-05,1777774.48200146,others,7.672442122956831
4723,2011-09-06,1777774.48200146,others,6.8071919191919195
4733,2011-09-07,1777774.48200146,others,7.06703728070176
4743,2011-09-08,1777774.48200146,others,6.8674518146191295
4753,2011-09-09,1777774.48200146,others,5.32150980392157
4763,2011-09-10,1777774.48200146,others,5.107361914401389
4773,2011-09-11,1777774.48200146,others,5.77465619824017
4783,2011-09-12,1777774.48200146,others,6.17907909495962
4793,2011-09-13,1777774.48200146,others,6.003414494666664
4803,2011-09-14,1755425.3203287,others,5.637680911680911
4813,2011-09-15,1755425.3203287,others,5.1866944444444405
4823,2011-09-16,1755425.3203287,others,4.87484222150399
4833,2011-09-17,1755425.3203287,others,4.9055064754583455
4843,2011-09-18,1755425.3203287,others,4.95305704365079
4853,2011-09-19,1755425.3203287,others,5.0846153178805
4863,2011-09-20,1755425.3203287,others,5.711686615435648
4873,2011-09-21,1755425.3203287,others,5.697114512471655
4883,2011-09-22,1755425.3203287,others,5.611382008864155
4893,2011-09-23,1755425.3203287,others,5.6399607873085715
4903,2011-09-24,1755425.3203287,others,5.625931091985335
4913,2011-09-25,1755425.3203287,others,5.738145604395605
4923,2011-09-26,1755425.3203287,others,5.49135288575176
4933,2011-09-27,1755425.3203287,others,4.897721239422481
4943,2011-09-28,1689334.4045971,others,4.8602174925995145
4953,2011-09-29,1689334.4045971,others,4.789908472734889
4963,2011-09-30,1689334.4045971,others,5.0305660925612905
4973,2011-10-01,1689334.4045971,others,4.99281499224046
4983,2011-10-02,1689334.4045971,others,4.987695970695969
4993,2011-10-03,1689334.4045971,others,4.903626495726496
5003,2011-10-04,1689334.4045971,others,4.955301032301035
5013,2011-10-05,1689334.4045971,others,5.052140547456577
5023,2011-10-06,1689334.4045971,others,4.8317560122169505
5033,2011-10-07,1689334.4045971,others,4.552758054169526
5043,2011-10-08,1689334.4045971,others,4.242881168984289
5053,2011-10-09,1689334.4045971,others,4.0274537037037055
5063,2011-10-10,1689334.4045971,others,4.12137515993317
5073,2011-10-11,1689334.4045971,others,4.302711414100304
5083,2011-10-12,1689334.4045971,others,3.97617569736228
5093,2011-10-13,1689334.4045971,others,4.0378885524798145
5103,2011-10-14,1689334.4045971,others,4.042591575091575
5113,2011-10-15,1468195.42722083,others,3.93271341463415
5123,2011-10-16,1468195.42722083,others,3.72964468663805
5133,2011-10-17,1468195.42722083,others,3.4950352073438054
5143,2011-10-18,1468195.42722083,others,2.6088615822502
5153,2011-10-19,1468195.42722083,others,2.38686124401914
5163,2011-10-20,1468195.42722083,others,2.288504456327985
5173,2011-10-21,1468195.42722083,others,2.48646868237452
5183,2011-10-22,1468195.42722083,others,3.013133635370475
5193,2011-10-23,1468195.42722083,others,3.09216842105263
5203,2011-10-24,1468195.42722083,others,2.9250223790702052
5213,2011-10-25,1468195.42722083,others,2.7359865623506896
5223,2011-10-26,1468195.42722083,others,2.744662526492605
5233,2011-10-27,1468195.42722083,others,2.87981666666667
5243,2011-10-28,1468195.42722083,others,3.3665794293509803
5253,2011-10-29,1468195.42722083,others,3.74360476190476
5263,2011-10-30,1468195.42722083,others,3.470535207262615
5273,2011-10-31,1468195.42722083,others,3.228983102953695
5283,2011-11-01,1203461.92637997,others,3.1828175497231235
5293,2011-11-02,1203461.92637997,others,3.23731768309663
5303,2011-11-03,1203461.92637997,others,3.24256869184455
5313,2011-11-04,1203461.92637997,others,3.2551711924439197
5323,2011-11-05,1203461.92637997,others,3.0613561507936504
5333,2011-11-06,1203461.92637997,others,2.9568356481481497
5343,2011-11-07,1203461.92637997,others,2.9927337282600432
5353,2011-11-08,1203461.92637997,others,3.1361634263172733
5363,2011-11-09,1203461.92637997,others,3.0521864095500466
5373,2011-11-10,1203461.92637997,others,3.04448966270896
5383,2011-11-11,1203461.92637997,others,3.0479850622628404
5393,2011-11-12,1203461.92637997,others,3.0876406755300025
5403,2011-11-13,1203461.92637997,others,3.076011885835417
5413,2011-11-14,1203461.92637997,others,2.6261099672685
5423,2011-11-15,1192497.75008948,others,2.505041689565376
5433,2011-11-16,1192497.75008948,others,2.5736293572294
5443,2011-11-17,1192497.75008948,others,2.493963961135417
5453,2011-11-18,1192497.75008948,others,2.28173606023606
5463,2011-11-19,1192497.75008948,others,2.25915412792336
5473,2011-11-20,1192497.75008948,others,2.2155672901500267
5483,2011-11-21,1192497.75008948,others,2.306844802751597
5493,2011-11-22,1192497.75008948,others,2.3135802662945535
5503,2011-11-23,1192497.75008948,others,2.256622756385915
5513,2011-11-24,1192497.75008948,others,2.43179398148148
5523,2011-11-25,1192497.75008948,others,3.4701582670203366
5533,2011-11-26,1192497.75008948,others,2.44257958444143
5543,2011-11-27,1192497.75008948,others,2.4625602662841
5553,2011-11-28,1192497.75008948,others,2.615830381739475
5563,2011-11-29,1192497.75008948,others,2.8291955879412996
5573,2011-11-30,1090715.68005127,others,2.8068240448503725
5583,2011-12-01,1090715.68005127,others,3.14287017570956
5593,2011-12-02,1090715.68005127,others,3.1081096539622797
5603,2011-12-03,1090715.68005127,others,2.9752700362360196
5613,2011-12-04,1090715.68005127,others,2.7697516369047404
5623,2011-12-05,1090715.68005127,others,2.8545475486586502
5633,2011-12-06,1090715.68005127,others,2.9810878204645603
5643,2011-12-07,1090715.68005127,others,3.06488490083558
5653,2011-12-08,1090715.68005127,others,3.03491677434152
5663,2011-12-09,1090715.68005127,others,2.9883936252451653
5673,2011-12-10,1090715.68005127,others,3.035084680149064
5683,2011-12-11,1090715.68005127,others,3.1915515955029647
5693,2011-12-12,1155038.33396364,others,3.3110249511676995
5703,2011-12-13,1155038.33396364,others,3.2156515891789774
5713,2011-12-14,1155038.33396364,others,3.2192547653228503
5723,2011-12-15,1155038.33396364,others,3.2546753719857597
5733,2011-12-16,1155038.33396364,others,3.2374125791257478
5743,2011-12-17,1155038.33396364,others,3.331903432010113
5753,2011-12-18,1155038.33396364,others,3.3555961614924903
5763,2011-12-19,1155038.33396364,others,3.545946941340428
5773,2011-12-20,1155038.33396364,others,4.068884466874512
5783,2011-12-21,1155038.33396364,others,4.0316039410347555
5793,2011-12-22,1155038.33396364,others,3.9555228802632496
5803,2011-12-23,1155038.33396364,others,3.9996035245268033
5813,2011-12-24,1155038.33396364,others,4.166048220634647
5823,2011-12-25,1155038.33396364,others,4.170788798457373
5833,2011-12-26,1159929.49722438,others,4.2160028129951
5843,2011-12-27,1159929.49722438,others,4.10897041185395
5853,2011-12-28,1159929.49722438,others,4.267290028455925
5863,2011-12-29,1159929.49722438,others,4.253116931036627
5873,2011-12-30,1159929.49722438,others,4.3747460432010685
5883,2011-12-31,1159929.49722438,others,4.4750782157341815
5893,2012-01-01,1159929.49722438,others,4.9409973798367215
5903,2012-01-02,1159929.49722438,others,5.195716542516807
5913,2012-01-03,1159929.49722438,others,5.099796156679776
5923,2012-01-04,1159929.49722438,others,5.2116218925255335
5933,2012-01-05,1159929.49722438,others,6.073390912120535
5943,2012-01-06,1159929.49722438,others,6.681257847377446
5953,2012-01-07,1159929.49722438,others,6.733523841962514
5963,2012-01-08,1250757.73927466,others,7.008540777206334
5973,2012-01-09,1250757.73927466,others,6.754583486198159
5983,2012-01-10,1250757.73927466,others,6.421301534684572
5993,2012-01-11,1250757.73927466,others,6.8548079009681695
6003,2012-01-12,1250757.73927466,others,6.8006206763886
6013,2012-01-13,1250757.73927466,others,6.669475050508738
6023,2012-01-14,1250757.73927466,others,6.553523146296217
6033,2012-01-15,1250757.73927466,others,6.920948093503875
6043,2012-01-16,1250757.73927466,others,6.8272829576973315
6053,2012-01-17,1250757.73927466,others,6.535764168598482
6063,2012-01-18,1250757.73927466,others,6.0092663408287414
6073,2012-01-19,1250757.73927466,others,6.171608533815043
6083,2012-01-20,1250757.73927466,others,6.530199908453561
6093,2012-01-21,1250757.73927466,others,6.385841830364214
6103,2012-01-22,1307728.36060407,others,6.320699189036794
6113,2012-01-23,1307728.36060407,others,6.325188962678148
6123,2012-01-24,1307728.36060407,others,6.370612096766948
6133,2012-01-25,1307728.36060407,others,6.174469412291758
6143,2012-01-26,1307728.36060407,others,5.822215160660423
6153,2012-01-27,1307728.36060407,others,5.308273009376613
6163,2012-01-28,1307728.36060407,others,5.317995903998121
6173,2012-01-29,1307728.36060407,others,5.527607947151668
6183,2012-01-30,1307728.36060407,others,5.521784127619274
6193,2012-01-31,1307728.36060407,others,5.598258185175984
6203,2012-02-01,1307728.36060407,others,5.723922649579085
6213,2012-02-02,1307728.36060407,others,6.070648161245242
6223,2012-02-03,1307728.36060407,others,6.0767384092511465
6233,2012-02-04,1379647.43921429,others,5.98414939024924
6243,2012-02-05,1379647.43921429,others,5.7145803134341575
6253,2012-02-06,1379647.43921429,others,5.575079472285704
6263,2012-02-07,1379647.43921429,others,5.629177273344065
6273,2012-02-08,1379647.43921429,others,5.507593859451156
6283,2012-02-09,1379647.43921429,others,5.729862935855437
6293,2012-02-10,1379647.43921429,others,5.892088004412551
6303,2012-02-11,1379647.43921429,others,5.783244753650965
6313,2012-02-12,1379647.43921429,others,5.672858404660496
6323,2012-02-13,1379647.43921429,others,5.4882445360376915
6333,2012-02-14,1379647.43921429,others,4.863648311477041
6343,2012-02-15,1379647.43921429,others,4.760251497037965
6353,2012-02-16,1379647.43921429,others,4.470366440657774
6363,2012-02-17,1379647.43921429,others,4.609159815383116
6373,2012-02-18,1379647.43921429,others,4.41815496844986
6383,2012-02-19,1376302.26788638,others,4.304358182166856
6393,2012-02-20,1376302.26788638,others,4.412993019752002
6403,2012-02-21,1376302.26788638,others,4.383224078480563
6413,2012-02-22,1376302.26788638,others,4.4642624944265235
6423,2012-02-23,1376302.26788638,others,4.77512479225628
6433,2012-02-24,1376302.26788638,others,5.000841794843505
6443,2012-02-25,1376302.26788638,others,4.94408894016322
6453,2012-02-26,1376302.26788638,others,4.89504282698236
6463,2012-02-27,1376302.26788638,others,4.9932063028738165
6473,2012-02-28,1376302.26788638,others,4.934510008084519
6483,2012-02-29,1376302.26788638,others,4.893293057082195
6493,2012-03-01,1376302.26788638,others,4.93749130528566
6503,2012-03-02,1496978.59502557,others,4.748839430376613
6513,2012-03-03,1496978.59502557,others,4.717516808253963
6523,2012-03-04,1496978.59502557,others,4.7582107653830095
